,Unnamed: 0,_id,img_file,new_id,new_nome_imm
2870,2870,4871,altimetria_4871.jpg,1969,altimetria_1969.jpg
2871,2871,4872,altimetria_4872.jpg,4500,altimetria_4500.jpg
2872,2872,4873,altimetria_4873.jpg,4966,altimetria_4966.jpg
2873,2873,4874,altimetria_4874.jpg,1411,altimetria_1411.jpg
2874,2874,4875,altimetria_4875.jpg,4340,altimetria_4340.jpg
2875,2875,4876,altimetria_4876.jpg,4305,altimetria_4305.jpg
2876,2876,4877,altimetria_4877.jpg,4535,altimetria_4535.jpg
2877,2877,4878,altimetria_4878.jpg,4459,altimetria_4459.jpg
2878,2878,4879,altimetria_4879.jpg,4325,altimetria_4325.jpg
2879,2879,4880,altimetria_4880.jpg,4233,altimetria_4233.jpg
2880,2880,4881,altimetria_4881.jpg,4785,altimetria_4785.jpg
2881,2881,4882,altimetria_4882.jpg,1466,altimetria_1466.jpg
2882,2882,4883,altimetria_4883.jpg,4229,altimetria_4229.jpg
2883,2883,4884,altimetria_4884.jpg,4306,altimetria_4306.jpg
2884,2884,4885,altimetria_4885.jpg,4883,altimetria_4883.jpg
2885,2885,4886,altimetria_4886.jpg,4380,altimetria_4380.jpg
2886,2886,4887,altimetria_4887.jpg,4287,altimetria_4287.jpg
2887,2887,4888,altimetria_4888.jpg,5711,altimetria_5711.jpg
2888,2888,4889,altimetria_4889.jpg,5157,altimetria_5157.jpg
2889,2889,4890,altimetria_4890.jpg,4372,altimetria_4372.jpg
2890,2890,4891,altimetria_4891.jpg,5352,altimetria_5352.jpg
2891,2891,4892,altimetria_4892.jpg,5951,altimetria_5951.jpg
2892,2892,4893,altimetria_4893.jpg,5159,altimetria_5159.jpg
2893,2893,4894,altimetria_4894.jpg,5468,altimetria_5468.jpg
2894,2894,4895,altimetria_4895.jpg,4388,altimetria_4388.jpg
2895,2895,4896,altimetria_4896.jpg,4425,altimetria_4425.jpg
2896,2896,4897,altimetria_4897.jpg,4428,altimetria_4428.jpg
2897,2897,4898,altimetria_4898.jpg,4310,altimetria_4310.jpg
2898,2898,4899,altimetria_4899.jpg,6195,altimetria_6195.jpg
2899,2899,4900,altimetria_4900.jpg,4283,altimetria_4283.jpg
2900,2900,4901,altimetria_4901.jpg,5709,altimetria_5709.jpg
2901,2901,4902,altimetria_4902.jpg,5922,altimetria_5922.jpg
2902,2902,4903,altimetria_4903.jpg,6199,altimetria_6199.jpg
2903,2903,4904,altimetria_4904.jpg,6196,altimetria_6196.jpg
2904,2904,4905,altimetria_4905.jpg,6197,altimetria_6197.jpg
2905,2905,4906,altimetria_4906.jpg,6198,altimetria_6198.jpg
2906,2906,4907,altimetria_4907.jpg,6200,altimetria_6200.jpg
2907,2907,4908,altimetria_4908.jpg,5133,altimetria_5133.jpg
2908,2908,4909,altimetria_4909.jpg,4790,altimetria_4790.jpg
2909,2909,4910,altimetria_4910.jpg,3406,altimetria_3406.jpg
2910,2910,4911,altimetria_4911.jpg,5126,altimetria_5126.jpg
2911,2911,4912,altimetria_4912.jpg,4387,altimetria_4387.jpg
2912,2912,4913,altimetria_4913.jpg,4244,altimetria_4244.jpg
2913,2913,4914,altimetria_4914.jpg,4246,altimetria_4246.jpg
2914,2914,4915,altimetria_4915.jpg,4245,altimetria_4245.jpg
